image_link,laptop_name,long_price
https://static.1k.by/images/products/ip/125/ppb/b/3830203/ib72136ea7.jpg,MSI,"5 825,00 - 7 460,00 б.р."
https://static.1k.by/images/products/ip/125/pp0/e/3830207/i7f747aacf.jpg,MSI,"2 970,00 - 3 000,00 б.р."
https://static.1k.by/images/products/ip/125/pp3/6/3830241/iadbd267a5.jpg,Lenovo,"1 969,00 - 1 999,90 б.р."
https://static.1k.by/images/products/ip/125/pp5/a/3830267/i955a1f27a.jpg,Dell,"4 489,00 б.р."
https://static.1k.by/images/products/ip/125/ppc/9/3830269/ie3108fdc1.jpg,Dell,"8 599,00 б.р."
https://static.1k.by/images/products/ip/125/pp3/c/3830271/i2c173cd7a.jpg,Dell,"6 399,00 б.р."
https://static.1k.by/images/products/ip/125/pp7/2/3830273/i04a09b57a.jpg,Dell,"5 602,50 б.р."
https://static.1k.by/images/products/ip/125/pp4/d/3830275/ic85a58188.jpg,Dell,"4 199,00 б.р."
https://static.1k.by/images/products/ip/125/ppf/5/3848577/i9140a127e.jpg,Lenovo,"3 670,00 - 3 700,00 б.р."
https://static.1k.by/images/products/ip/125/pp0/4/3848579/i5945ac9ad.jpg,Lenovo,"3 708,00 - 3 738,00 б.р."
https://static.1k.by/images/products/ip/125/pp0/c/3848599/ie74e8619e.jpg,Lenovo,"1 709,00 - 2 154,24 б.р."
https://static.1k.by/images/products/ip/125/pp2/b/3848609/if40b05c32.jpg,HP,"1 908,00 - 1 938,00 б.р."
https://static.1k.by/images/products/ip/125/ppc/4/3848633/iff1feec87.jpg,Dell,"2 900,00 б.р."
https://static.1k.by/images/products/ip/125/pp9/3/3848719/ibce2fd509.jpg,HP,"1 200,00 - 1 230,01 б.р."
https://static.1k.by/images/products/ip/125/ppa/c/3848867/ie25b3927f.jpg,ASUS,"1 319,00 - 1 349,00 б.р."
https://static.1k.by/images/products/ip/125/ppb/c/3848905/i167380408.jpg,HP,"1 469,00 - 1 499,00 б.р."
https://static.1k.by/images/products/ip/125/pp5/3/3848919/ia371c3a69.jpg,Dell,"1 840,00 б.р."
https://static.1k.by/images/products/ip/125/pp2/1/3848943/i44653eb8d.jpg,Lenovo,"2 233,44 - 2 466,70 б.р."
https://static.1k.by/images/products/ip/125/pp0/8/3848977/i9ec1485a8.jpg,Lenovo,"2 490,00 - 2 500,00 б.р."
https://static.1k.by/images/products/ip/125/ppc/0/3849069/ibf1791522.jpg,HP,"2 399,00 б.р."
https://static.1k.by/images/products/ip/125/pp8/0/3849073/i2d4e46724.jpg,HP,"2 040,00 б.р."
https://static.1k.by/images/products/ip/125/ppe/5/3849083/ie7f8432c2.jpg,HP,"2 179,00 б.р."
https://static.1k.by/images/products/ip/125/pp3/4/3849167/i268a43915.jpg,Acer,"1 573,00 - 1 603,88 б.р."
https://static.1k.by/images/products/ip/125/pp7/b/3849197/i5c9a0e8a9.jpg,Lenovo,"827,00 - 962,50 б.р."
https://static.1k.by/images/products/ip/125/pp3/b/3849917/ibb0c3b979.jpg,Lenovo,"6 390,00 - 6 400,00 б.р."
https://static.1k.by/images/products/ip/125/ppb/1/3849939/i6f847e066.jpg,ASUS,"1 947,00 - 2 240,00 б.р."
https://static.1k.by/images/products/ip/125/ppb/6/3850297/i893c29232.jpg,Huawei,"3 657,00 - 3 687,50 б.р."
https://static.1k.by/images/products/ip/125/pp1/7/4041575/ic2525135e.png,Acer,"4 370,00 - 5 220,00 б.р."
https://static.1k.by/images/products/ip/125/ppf/8/3850437/iecad855ca.jpg,ASUS,"3 173,00 - 3 203,82 б.р."
https://static.1k.by/images/products/ip/125/ppc/0/3850439/i7913bc8ae.jpg,ASUS,"1 938,00 - 2 250,00 б.р."
https://static.1k.by/images/products/ip/125/pp9/1/3850455/i4abe64d1e.jpg,Lenovo,"827,00 - 857,82 б.р."
https://static.1k.by/images/products/ip/125/ppe/f/3856863/i0ab1b01ac.jpg,MSI,"7 270,00 - 7 300,00 б.р."
https://static.1k.by/images/products/ip/125/pp2/a/3856867/ie46f68cbf.jpg,MSI,"7 060,00 - 7 090,00 б.р."
https://static.1k.by/images/products/ip/125/pp2/7/3856883/iee8da4bc7.jpg,MSI,"4 690,00 - 4 720,25 б.р."
https://static.1k.by/images/products/ip/125/pp9/e/3856885/i12b1c9e2c.jpg,MSI,"10 600,00 б.р."
https://static.1k.by/images/products/ip/125/ppa/e/3856893/if9f440548.png,MSI,"6 120,00 - 6 150,00 б.р."
https://static.1k.by/images/products/ip/125/ppa/1/3856897/i5013effdd.png,MSI,"8 150,00 - 8 180,00 б.р."
https://static.1k.by/images/products/ip/125/ppa/6/3856917/ib604bfceb.jpg,HP,"1 975,00 - 2 005,00 б.р."
https://static.1k.by/images/products/ip/125/pp7/a/3856919/ibea5dffbd.jpg,HP,"2 199,00 б.р."
https://static.1k.by/images/products/ip/125/pp2/5/4041563/i9ef7b3b32.jpg,ASUS,"4 390,00 - 4 600,00 б.р."
https://static.1k.by/images/products/ip/125/ppc/a/3857091/i65aab08b9.jpg,Acer,"1 198,00 - 1 228,95 б.р."
https://static.1k.by/images/products/ip/125/pp5/3/3857189/i04a4ed2c0.jpg,ASUS,"1 275,00 - 1 305,06 б.р."
https://static.1k.by/images/products/ip/125/pp9/4/3857277/id1573509a.jpg,HP,"3 125,00 б.р."
https://static.1k.by/images/products/ip/125/pp8/4/3857293/ieb50fdb1f.jpg,HP,"2 900,00 б.р."
https://static.1k.by/images/products/ip/125/ppb/4/3937783/i19856b064.jpg,Lenovo,"5 689,99 - 16 640,00 б.р."
https://static.1k.by/images/products/ip/125/ppe/f/3857375/i89143cc05.jpg,Lenovo,"2 193,00 - 2 223,30 б.р."
https://static.1k.by/images/products/ip/125/ppd/0/3857481/i1294897b6.jpg,HP,"1 585,00 - 1 615,10 б.р."
https://static.1k.by/images/products/ip/125/ppd/f/3857673/if04955e2c.png,HP,"1 450,00 - 1 480,00 б.р."
https://static.1k.by/images/products/ip/125/pp0/d/3857783/idf1e12f49.jpg,MSI,"4 850,00 - 5 090,00 б.р."
https://static.1k.by/images/products/ip/125/pp2/5/3857865/i20acce831.jpg,ASUS,"3 850,00 - 4 190,00 б.р."
https://static.1k.by/images/products/ip/125/ppb/4/4030263/i75018c4e3.jpg,ASUS,"5 708,86 - 7 150,00 б.р."
https://static.1k.by/images/products/ip/125/ppa/7/3873201/i27ee8220e.png,ASUS,"2 193,00 - 2 650,00 б.р."
https://static.1k.by/images/products/ip/125/pp9/f/3873301/i1a57e0e83.png,MSI,"4 470,00 - 4 500,00 б.р."
https://static.1k.by/images/products/ip/125/pp1/3/3873627/i06c2894b3.jpg,Dell,"5 491,78 б.р."
https://static.1k.by/images/products/ip/125/pp8/2/3873975/i4cf71f0bc.jpg,ASUS,"6 670,00 б.р."
https://static.1k.by/images/products/ip/125/pp9/4/3874221/i618314dd5.jpg,Dell,"4 528,50 б.р."
https://static.1k.by/images/products/ip/125/ppe/d/3874711/i785ab1127.jpg,Lenovo,"5 950,00 - 5 980,00 б.р."
https://static.1k.by/images/products/ip/125/pp0/5/3874713/ib8b7ae62c.jpg,Lenovo,"5 720,00 - 5 750,00 б.р."
https://static.1k.by/images/products/ip/125/ppc/6/4030341/iaf0b14ab4.jpg,ASUS,"3 835,00 - 4 370,00 б.р."
https://static.1k.by/images/products/ip/125/ppd/e/3874723/ifb862e83b.jpeg,ASUS,"4 670,00 - 4 700,00 б.р."
https://static.1k.by/images/products/ip/125/ppd/b/3874863/i154a8de21.jpg,Lenovo,"886,00 - 1 007,61 б.р."
https://static.1k.by/images/products/ip/125/ppe/d/3915593/i5157f50b3.jpg,ASUS,"4 010,00 - 4 170,00 б.р."
https://static.1k.by/images/products/ip/125/pp7/a/3875907/i89d1e4c10.jpg,Acer,"1 622,00 - 1 652,40 б.р."
https://static.1k.by/images/products/ip/125/pp9/a/3881523/i8b1e8d91c.jpg,MSI,"8 750,00 б.р."
https://static.1k.by/images/products/ip/125/pp3/0/3882099/i222e0ea65.jpg,MSI,"8 135,00 - 8 165,00 б.р."
https://static.1k.by/images/products/ip/125/ppb/b/3889551/iede28e019.png,HP,"2 467,00 - 2 497,41 б.р."
https://static.1k.by/images/products/ip/125/pp3/2/3889553/i3fe8dfff3.jpg,HP,"2 174,00 - 2 204,89 б.р."
https://static.1k.by/images/products/ip/125/ppf/2/3893005/ifbfdc4b1f.jpg,ASUS,"3 230,00 - 3 270,00 б.р."
https://static.1k.by/images/products/ip/125/ppa/7/3893013/i927c2e4f6.jpg,MSI,"3 470,00 - 3 500,00 б.р."
https://static.1k.by/images/products/ip/125/pp0/8/3894617/i0b83eeb4a.jpg,Lenovo,"1 891,00 - 1 921,84 б.р."
https://static.1k.by/images/products/ip/125/ppc/4/4030297/i3094f0c13.jpg,ASUS,"3 680,00 б.р."
https://static.1k.by/images/products/ip/125/pp6/b/3937823/i4bc937e3f.jpg,Lenovo,"4 910,00 - 7 960,00 б.р."
https://static.1k.by/images/products/ip/125/pp4/6/3898067/i56508165b.jpg,Lenovo,"4 531,00 - 4 921,99 б.р."
https://static.1k.by/images/products/ip/125/pp3/c/3898071/i39475d32e.jpg,ASUS,"3 470,00 - 3 600,00 б.р."
https://static.1k.by/images/products/ip/125/pp2/c/3914491/i72970f763.jpg,Acer,"1 078,00 - 1 275,00 б.р."
https://static.1k.by/images/products/ip/125/pp7/8/3898965/i1f2f01118.jpg,HP,"1 099,00 - 1 129,00 б.р."
https://static.1k.by/images/products/ip/125/pp9/d/3898969/idf7ee63fa.jpg,HP,"1 079,00 - 1 109,00 б.р."
https://static.1k.by/images/products/ip/125/ppf/b/3898989/i388a9fffb.jpg,MSI,"2 920,00 - 2 950,00 б.р."
https://static.1k.by/images/products/ip/125/ppa/3/3899477/i603050c5f.jpeg,Lenovo,"1 065,00 - 1 105,00 б.р."
https://static.1k.by/images/products/ip/125/pp5/3/3899479/ie2132d514.jpeg,Lenovo,"1 360,00 - 1 390,00 б.р."
https://static.1k.by/images/products/ip/125/pp6/e/3899495/i14b499a62.jpg,MSI,"5 660,00 - 5 700,00 б.р."
https://static.1k.by/images/products/ip/125/pp8/d/3899513/ie6ba246ab.jpg,ASUS,"3 358,00 - 3 388,35 б.р."
https://static.1k.by/images/products/ip/125/pp6/4/3901185/i62bd927e3.jpg,Lenovo,"1 817,00 - 1 847,57 б.р."
https://static.1k.by/images/products/ip/125/pp4/c/3901191/i4039ef9c0.jpg,Lenovo,"4 320,00 - 4 350,00 б.р."
https://static.1k.by/images/products/ip/125/pp5/6/3901193/ia8f14b2d4.jpg,Lenovo,"4 220,00 - 4 250,00 б.р."
https://static.1k.by/images/products/ip/125/pp0/6/3902593/i3041c0549.jpg,ASUS,"3 770,00 - 3 800,00 б.р."
https://static.1k.by/images/products/ip/125/pp4/c/3902603/i82b7346e7.jpg,ASUS,"2 170,00 - 2 370,00 б.р."
https://static.1k.by/images/products/ip/125/pp3/a/3905115/ifce2b67b6.jpg,Acer,"3 195,00 - 3 225,00 б.р."
https://static.1k.by/images/products/ip/125/pp1/5/3905123/i39f4759ed.jpg,Acer,"4 526,00 - 4 556,40 б.р."
https://static.1k.by/images/products/ip/125/ppe/b/3905199/i0398a2e57.jpg,ASUS,"3 440,00 - 3 470,00 б.р."
https://static.1k.by/images/products/ip/125/pp4/0/3905201/ice153d02a.jpg,Microsoft,"4 312,50 б.р."
https://static.1k.by/images/products/ip/125/ppa/2/3905211/i9032d76b7.jpg,Microsoft,"4 312,50 б.р."
https://static.1k.by/images/products/ip/125/ppc/8/3910881/i26d6ceb0e.jpg,Lenovo,"5 100,00 - 5 290,00 б.р."
https://static.1k.by/images/products/ip/125/pp3/0/3910883/i915ccfcbd.jpg,Lenovo,"5 200,00 б.р."
https://static.1k.by/images/products/ip/125/ppc/b/3911001/i99306140d.jpg,Acer,"2 059,00 - 2 750,00 б.р."
https://static.1k.by/images/products/ip/125/ppf/9/3911003/ibd2b3ad8b.jpg,Acer,"2 570,00 - 2 600,00 б.р."
https://static.1k.by/images/products/ip/125/pp1/6/3911011/ib54256442.jpg,Lenovo,"3 350,00 б.р."
https://static.1k.by/images/products/ip/125/pp5/6/3911015/i77f8de942.jpg,Lenovo,"2 415,00 б.р."
https://static.1k.by/images/products/ip/125/ppc/e/3911017/i040ca5067.jpg,Lenovo,"5 600,00 - 6 390,00 б.р."
https://static.1k.by/images/products/ip/125/pp8/4/3911027/i3a0fea74e.jpg,Gigabyte,"4 750,00 б.р."
https://static.1k.by/images/products/ip/125/pp1/d/3911057/i492bdd75d.jpg,Lenovo,"988,00 - 1 018,98 б.р."
https://static.1k.by/images/products/ip/125/pp4/1/3911063/if24875d12.jpg,Lenovo,"2 200,00 - 2 750,00 б.р."
https://static.1k.by/images/products/ip/125/pp0/c/3937827/ic36237298.jpg,Razer,"5 199,00 - 5 775,00 б.р."
https://static.1k.by/images/products/ip/125/pp6/e/4041593/ided9e690f.png,Dream,"3 550,00 - 3 650,00 б.р."
https://static.1k.by/images/products/ip/125/pp5/0/3911241/id7a2f48b3.png,MSI,"5 620,00 - 5 650,00 б.р."
https://static.1k.by/images/products/ip/125/ppd/6/3911245/i090726fb1.jpg,MSI,"7 560,00 - 7 590,00 б.р."
https://static.1k.by/images/products/ip/125/ppd/3/3911259/i4ea814aca.jpg,HP,"2 169,00 - 2 199,00 б.р."
https://static.1k.by/images/products/ip/125/pp4/1/3911267/i4de06d335.jpg,Acer,"1 855,00 - 1 889,00 б.р."
https://static.1k.by/images/products/ip/125/pp0/4/3911277/i13b0ce23f.jpg,Acer,"3 720,00 - 3 750,00 б.р."
https://static.1k.by/images/products/ip/125/ppd/8/3911281/i8ca7ec99f.jpg,Acer,"2 957,00 - 2 987,50 б.р."
https://static.1k.by/images/products/ip/125/pp0/c/3911291/ifce407747.jpg,ASUS,"4 460,00 - 4 600,00 б.р."
https://static.1k.by/images/products/ip/125/pp7/7/3911295/i321af676a.jpg,HP,"2 300,00 б.р."
https://static.1k.by/images/products/ip/125/ppa/7/3911395/ia74b0b73d.jpg,Lenovo,"4 770,00 - 4 800,00 б.р."
https://static.1k.by/images/products/ip/125/pp0/d/3914381/i3ca14e101.jpg,MSI,"2 920,00 - 2 950,00 б.р."
https://static.1k.by/images/products/ip/125/pp5/6/3914387/ia521f2b24.png,Lenovo,"2 562,50 б.р."
https://static.1k.by/images/products/ip/125/pp7/4/3937811/i8974dc146.jpg,Lenovo,"3 000,00 - 3 623,00 б.р."
https://static.1k.by/images/products/ip/125/ppe/6/3927153/idc806fd56.jpg,HP,"2 419,20 б.р."
https://static.1k.by/images/products/ip/125/pp0/9/3927167/id7851ff94.jpg,HP,"2 534,99 б.р."
https://static.1k.by/images/products/ip/125/pp4/6/3927185/if17aca745.jpg,ASUS,"2 304,00 - 2 334,09 б.р."
https://static.1k.by/images/products/ip/125/pp8/0/3927283/ie51007e35.jpg,Acer,"6 317,00 - 6 442,82 б.р."
https://static.1k.by/images/products/ip/125/pp6/6/3927305/iece0e429d.jpg,HP,"2 419,00 - 2 449,00 б.р."
https://static.1k.by/images/products/ip/125/ppd/d/3927337/i7b24cba89.jpg,Acer,"4 307,00 - 4 337,50 б.р."
https://static.1k.by/images/products/ip/125/pp2/f/3927407/i600054eca.jpg,Acer,"4 701,00 - 4 731,25 б.р."
https://static.1k.by/images/products/ip/125/pp5/a/3927445/i8b7acc8f6.jpg,ASUS,"4 050,00 - 4 080,00 б.р."
https://static.1k.by/images/products/ip/125/pp5/a/4030357/i8ba92ad2a.jpg,ASUS,"4 340,00 б.р."
https://static.1k.by/images/products/ip/125/ppc/1/4030371/ib1b567108.jpg,ASUS,"4 150,00 - 4 900,00 б.р."
https://static.1k.by/images/products/ip/125/pp7/6/3927467/i33b6ca963.jpg,ASUS,"2 229,00 - 2 259,00 б.р."
https://static.1k.by/images/products/ip/125/pp3/f/3927567/i5a3aae516.jpg,HP,"2 000,00 - 2 030,00 б.р."
https://static.1k.by/images/products/ip/125/pp9/c/3927573/i9c36d546f.png,HP,"1 290,00 - 1 320,00 б.р."
https://static.1k.by/images/products/ip/125/pp8/7/3927581/ia1ec7de42.jpg,Acer,"1 624,00 - 1 654,60 б.р."
https://static.1k.by/images/products/ip/125/pp2/b/3927615/ia24c0cbdc.jpg,HP,"2 194,00 - 2 224,31 б.р."
https://static.1k.by/images/products/ip/125/pp9/2/3927657/i0fd33ca2e.jpg,HP,"1 470,00 - 1 500,00 б.р."
https://static.1k.by/images/products/ip/125/pp7/c/3927675/i447dc92f8.jpg,Lenovo,"1 363,00 - 1 393,00 б.р."
https://static.1k.by/images/products/ip/125/ppd/e/3937795/i9d3985d34.jpg,HP,"2 807,00 - 2 837,50 б.р."
https://static.1k.by/images/products/ip/125/pp4/9/3937801/i12afcabd6.jpg,HP,"2 807,00 - 2 837,50 б.р."
https://static.1k.by/images/products/ip/125/pp6/6/3937807/i442bb9f00.jpg,HP,"2 807,00 - 2 837,50 б.р."
https://static.1k.by/images/products/ip/125/pp9/2/3937815/i6ecb578e1.jpg,HP,"2 807,00 - 2 837,50 б.р."
https://static.1k.by/images/products/ip/125/pp4/6/3937819/i5fd498bfa.jpg,HP,"2 807,00 - 2 837,50 б.р."
https://static.1k.by/images/products/ip/125/pp6/8/3937829/iac231f986.jpg,HP,"1 757,00 - 1 787,50 б.р."
https://static.1k.by/images/products/ip/125/ppc/1/3937851/if7d9c2709.jpg,ASUS,"1 974,00 - 2 330,00 б.р."
https://static.1k.by/images/products/ip/125/pp7/e/3937867/i2db5a9690.jpg,Acer,"4 032,00 - 4 062,50 б.р."
https://static.1k.by/images/products/ip/125/ppe/7/3937907/i49cdb0145.jpg,MSI,"3 957,00 - 3 987,50 б.р."
https://static.1k.by/images/products/ip/125/pp2/c/3937995/i60a2f8299.jpg,MSI,"4 820,00 - 4 850,00 б.р."
https://static.1k.by/images/products/ip/125/pp6/0/3937999/iada31ba30.jpg,MSI,"7 070,00 - 7 100,00 б.р."
https://static.1k.by/images/products/ip/125/pp0/f/4041507/i84ac8c5a3.jpg,MSI,"4 059,00 - 4 170,00 б.р."
https://static.1k.by/images/products/ip/125/pp3/e/3938007/i4521af24a.jpg,ASUS,"4 595,00 - 4 625,00 б.р."
https://static.1k.by/images/products/ip/125/ppe/b/3938021/i2260bf1bf.jpg,ASUS,"4 650,00 - 4 680,00 б.р."
https://static.1k.by/images/products/ip/125/pp6/0/3938043/ifc00ff2cb.jpg,ASUS,"4 695,00 - 4 725,00 б.р."
https://static.1k.by/images/products/ip/125/ppb/3/3938047/ie3ded2502.jpg,ASUS,"4 530,00 - 4 560,00 б.р."
https://static.1k.by/images/products/ip/125/pp5/3/3938055/ia8ad14360.jpg,ASUS,"5 460,00 б.р."
https://static.1k.by/images/products/ip/125/ppa/f/3940633/i490169f82.jpg,Lenovo,"2 300,00 - 2 430,00 б.р."
https://static.1k.by/images/products/ip/125/ppa/7/3941457/i85c60c291.jpg,Lenovo,"2 820,00 - 2 952,90 б.р."
https://static.1k.by/images/products/ip/125/pp2/1/3941503/i71f5564a8.jpg,Lenovo,"2 470,00 - 2 600,00 б.р."
https://static.1k.by/images/products/ip/125/pp4/c/3941509/ifd738e3e3.jpg,Lenovo,"3 270,00 - 3 337,50 б.р."
https://static.1k.by/images/products/ip/125/pp1/3/3946241/ic7721b2f3.jpg,Lenovo,"1 750,00 - 1 958,85 б.р."
https://static.1k.by/images/products/ip/125/pp4/3/3946257/i70e76cabd.jpg,Lenovo,"2 630,00 - 2 660,00 б.р."
https://static.1k.by/images/products/ip/125/pp0/3/3946263/if06e4fa0c.jpg,Lenovo,"4 785,00 - 5 440,00 б.р."
https://static.1k.by/images/products/ip/125/pp6/6/3946265/iddf3cb53f.jpg,Lenovo,"5 830,00 - 5 870,00 б.р."
https://static.1k.by/images/products/ip/125/pp1/9/3946267/ib166fefbb.jpg,Lenovo,"6 890,00 - 6 930,26 б.р."
https://static.1k.by/images/products/ip/125/pp1/8/3946279/icf50d4f34.png,HP,"1 732,00 - 1 762,50 б.р."
https://static.1k.by/images/products/ip/125/ppb/e/3946291/i08df8c663.png,HP,"1 364,00 - 1 533,43 б.р."
https://static.1k.by/images/products/ip/125/pp4/8/3946515/iaad589065.png,Lenovo,"2 159,00 - 2 390,00 б.р."
https://static.1k.by/images/products/ip/125/ppf/4/3946521/i75fe5965d.png,HP,"1 889,00 - 1 919,19 б.р."
https://static.1k.by/images/products/ip/125/pp7/6/4041487/i331ecf5b7.jpg,Fujitsu,"5 097,90 - 7 062,50 б.р."
https://static.1k.by/images/products/ip/125/ppe/3/3947433/id06de49f0.jpg,HP,"1 232,00 - 1 262,50 б.р."
https://static.1k.by/images/products/ip/125/pp6/c/3947437/i642d78e94.png,HP,"1 844,00 - 1 874,79 б.р."
https://static.1k.by/images/products/ip/125/ppd/3/3947439/i5d29f7c00.png,HP,"1 391,00 - 1 421,18 б.р."
https://static.1k.by/images/products/ip/125/pp0/8/3947863/i3bc808644.jpg,Lenovo,"793,00 - 906,03 б.р."
https://static.1k.by/images/products/ip/125/pp9/6/3948001/i31377d922.jpg,Acer,"1 070,00 - 1 100,00 б.р."
https://static.1k.by/images/products/ip/125/pp1/3/3948003/i09541e345.jpg,Acer,"1 064,00 - 1 094,99 б.р."
https://static.1k.by/images/products/ip/125/pp9/e/3948005/i6e5707a3b.jpg,Acer,"1 155,00 - 1 185,24 б.р."
https://static.1k.by/images/products/ip/125/ppd/e/3948011/i43c84b60e.jpg,Acer,"926,00 - 956,99 б.р."
https://static.1k.by/images/products/ip/125/pp4/2/3948165/i5916a62cc.jpg,Dell,"4 900,00 б.р."
https://static.1k.by/images/products/ip/125/pp3/e/3948173/i6b0b722a7.jpg,Acer,"3 069,00 - 3 099,00 б.р."
https://static.1k.by/images/products/ip/125/pp5/0/3948179/i3af011543.jpg,Acer,"3 069,00 - 3 099,00 б.р."
https://static.1k.by/images/products/ip/125/ppc/2/3948191/iaacedb60d.png,HP,"960,00 - 990,00 б.р."
https://static.1k.by/images/products/ip/125/pp8/0/3948923/i2c6253a8d.jpg,ASUS,"1 819,00 - 1 849,89 б.р."
https://static.1k.by/images/products/ip/125/pp3/f/3949201/i7330aefde.jpg,Acer,"2 091,00 - 2 121,50 б.р."
https://static.1k.by/images/products/ip/125/ppa/5/3949203/i41c0f1530.jpg,Acer,"2 090,00 - 2 120,00 б.р."
https://static.1k.by/images/products/ip/125/pp5/e/3949205/i4ca47ee4d.jpg,Acer,"1 690,00 - 1 720,00 б.р."
https://static.1k.by/images/products/ip/125/ppa/a/3949207/i82e1941c0.jpg,Acer,"1 670,00 - 1 700,00 б.р."
https://static.1k.by/images/products/ip/125/pp1/6/3949551/ie4c735c8a.jpeg,Acer,"1 168,00 - 1 198,50 б.р."
https://static.1k.by/images/products/ip/125/pp0/4/3949557/if46d148ed.png,HP,"1 571,00 - 1 601,40 б.р."
https://static.1k.by/images/products/ip/125/pp9/2/3949567/if7ebe631c.jpg,Acer,"936,00 - 966,99 б.р."
https://static.1k.by/images/products/ip/125/ppe/5/3949801/i4e7c6458d.jpg,Acer,"777,00 - 807,47 б.р."
https://static.1k.by/images/products/ip/125/pp7/3/3949813/i0ea16156a.jpg,Acer,"1 080,00 - 1 110,66 б.р."
https://static.1k.by/images/products/ip/125/pp9/5/3950541/i4501dd78b.png,MSI,"6 490,00 - 6 520,00 б.р."
https://static.1k.by/images/products/ip/125/pp3/e/3950815/id75c90d92.jpg,Dell,"2 950,00 б.р."
https://static.1k.by/images/products/ip/125/pp6/9/3950873/i29d459e09.jpg,Acer,"8 088,00 - 8 118,75 б.р."
https://static.1k.by/images/products/ip/125/ppd/a/3950875/i296740677.jpg,Acer,"7 838,00 - 7 868,75 б.р."
https://static.1k.by/images/products/ip/125/ppe/c/3950877/i25894e853.jpg,Acer,"7 338,00 - 7 368,75 б.р."
https://static.1k.by/images/products/ip/125/pp7/0/4041477/id80c9b655.jpg,Acer,"4 588,00 - 5 463,00 б.р."
https://static.1k.by/images/products/ip/125/pp2/5/4041533/i10908408c.jpg,Acer,"5 070,00 - 5 867,00 б.р."
https://static.1k.by/images/products/ip/125/pp7/8/3950913/i57bca6b9d.jpg,ASUS,"3 270,00 - 3 412,50 б.р."
https://static.1k.by/images/products/ip/125/ppd/c/3951261/i3ff7a8ac0.jpg,Lenovo,"1 633,00 - 1 663,00 б.р."
https://static.1k.by/images/products/ip/125/pp5/a/3951323/i2af066d78.jpg,Acer,"1 587,00 - 1 617,60 б.р."
https://static.1k.by/images/products/ip/125/pp7/5/3951463/i5b9367ccd.jpg,ASUS,"3 420,00 - 3 556,25 б.р."
https://static.1k.by/images/products/ip/125/ppf/3/3951467/i373ffc9e7.jpg,ASUS,"4 174,00 - 4 214,00 б.р."
https://static.1k.by/images/products/ip/125/pp1/a/3951473/icf3e9f0fe.jpg,ASUS,"3 060,00 - 3 090,00 б.р."
https://static.1k.by/images/products/ip/125/pp6/4/3951477/i6c76d30d5.jpg,ASUS,"3 569,00 - 3 599,00 б.р."
https://static.1k.by/images/products/ip/125/ppa/6/3951493/i511884185.jpg,MSI,"5 590,00 - 5 620,00 б.р."
https://static.1k.by/images/products/ip/125/ppc/6/3951541/i0212a1daf.jpg,Lenovo,"3 270,00 - 3 312,44 б.р."
https://static.1k.by/images/products/ip/125/ppe/a/3951603/i37f7e9c78.jpg,ASUS,"3 410,00 - 3 440,00 б.р."
https://static.1k.by/images/products/ip/125/pp0/0/3951613/i3dd5ede07.jpg,ASUS,"1 739,00 - 1 769,99 б.р."
https://static.1k.by/images/products/ip/125/pp4/4/3951621/i547a8d8ed.jpg,Lenovo,"5 375,00 б.р."
https://static.1k.by/images/products/ip/125/pp0/2/3951679/ibfe3107c3.jpg,Lenovo,"8 338,00 б.р."
https://static.1k.by/images/products/ip/125/pp1/4/3951683/i310fdd15e.jpg,Lenovo,"2 527,00 - 2 557,25 б.р."
https://static.1k.by/images/products/ip/125/ppd/6/3951713/i2ce9bec3a.png,HP,"1 368,00 - 1 398,96 б.р."
https://static.1k.by/images/products/ip/125/pp4/4/3951715/i946aa5c40.png,HP,"2 109,00 - 2 139,98 б.р."
https://static.1k.by/images/products/ip/125/ppf/8/3955529/i777d4fb65.jpeg,HP,"1 597,00 - 1 627,00 б.р."
https://static.1k.by/images/products/ip/125/ppc/8/3955531/i65ce5a881.jpg,Lenovo,"1 850,00 - 1 880,00 б.р."
https://static.1k.by/images/products/ip/125/pp1/8/3961523/ia182d4fa2.jpg,ASUS,"3 620,00 - 3 750,00 б.р."
https://static.1k.by/images/products/ip/125/pp9/8/3961641/i473d177d7.jpg,Lenovo,"2 670,00 - 2 700,00 б.р."
https://static.1k.by/images/products/ip/125/ppa/4/3961771/i98bd69428.jpg,HP,"2 663,00 - 2 693,75 б.р."
https://static.1k.by/images/products/ip/125/pp9/e/3965291/i445038a65.jpg,ASUS,"909,00 - 939,99 б.р."
https://static.1k.by/images/products/ip/125/pp3/9/3965295/iaae9c2a6a.jpg,HP,"5 511,00 - 6 553,40 б.р."
https://static.1k.by/images/products/ip/125/pp5/e/3965305/i7cc6c29ce.jpg,ASUS,"1 759,00 - 1 789,00 б.р."
https://static.1k.by/images/products/ip/125/pp4/d/3965811/i119e65f8d.png,HP,"1 021,00 - 1 061,33 б.р."
https://static.1k.by/images/products/ip/125/pp5/e/3965813/id5faae990.png,HP,"920,00 - 965,15 б.р."
https://static.1k.by/images/products/ip/125/pp1/0/3965815/idf4888686.jpg,HP,"2 540,00 - 2 570,00 б.р."
https://static.1k.by/images/products/ip/125/pp8/5/3965817/i02d45ff54.jpg,HP,"1 592,00 - 2 399,00 б.р."
https://static.1k.by/images/products/ip/125/ppf/3/3965875/id9f0c0a0a.jpg,ASUS,"5 110,00 б.р."
